,id,original_title,popularity,budget_adj,revenue_adj,tagline,keywords,genres,production_companies,vote_average,release_year
5860,118289,Diana,0.457265,14040500.2911,20373955.6208,The legend is never the whole story,london|paparazzi|royal family|lady diana spencer|pakistani,Drama,Ecosse Films,5.0,2013
5875,232175,Gimme Shelter,0.384555,7020250.14555,1272921.11673,Sometimes you have to leave home to find your family.,sexual abuse|based on true story|independent film|family relationships|religion,Drama,Day Twenty- Eight Films,6.4,2013
6041,116741,The Internship,0.040858,54289934.4589,41185467.5206,Hiring them was a brilliant mistake.,job interview|loss of job|intern|reference to google|new job,Comedy,Twentieth Century Fox Film Corporation,6.1,2013
6065,203793,Сталинград,0.010335,28081000.5822,63771501.1541,The Epic Battle That Turned The Tide Of World War II.,world war ii|soviet troops|adolf hitler|stalingrad|joseph stalin,War,Art Pictures Studio,5.5,2013
6081,105,Back to the Future,6.095293,38516154.9931,772572771.714,He's the only kid ever to get into trouble before he was born.,clock tower|car race|terrorist|delorean|lightning,Adventure,Universal Pictures,7.8,1985
6082,2108,The Breakfast Club,2.834739,2027166.05227,104450077.488,"They only met once, but it changed their lives forever.",high school|tardy hall|teenager|detention,Comedy,Universal Pictures,7.6,1985
6083,526,Ladyhawke,1.753688,40543321.0453,37364724.6754,No force in Heaven will release them. No power on Earth can save them.,moon|monk|swordplay|bishop|cathedral,Adventure,Twentieth Century Fox Film Corporation,6.6,1985
6084,9355,Mad Max Beyond Thunderdome,1.746063,24945338.481,73444670.023,Two men enter. One man leaves.,arena|sandstorm|dystopia|oasis|sequel,Action,Kennedy Miller Productions,5.8,1985
6085,707,A View to a Kill,1.623978,60814981.568,308996785.928,Has James Bond finally met his match?,paris|london|france|england|san francisco,Adventure,Eon Productions,5.8,1985
6086,11976,Legend,1.613752,50679151.3067,31425355.1848,There may never be another dawn.,gump,Action,Universal Pictures,6.3,1985
6087,9340,The Goonies,1.596994,38516154.9931,124447075.255,"The pirates map, The villainous crooks, The underground caverns, The booby traps, The skeletons, The monster, The lost treasure, and the magic that is... THE GOONIES.",gunfight|urination|hidden|reference to liberace|group vomit,Adventure,Amblin Entertainment,7.2,1985
6088,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,1.299275,6081498.1568,60813386.1883,Someone is coming back to Elm Street!,dancing|snake|diary|nightmare|haunted house,Horror,New Line Cinema,5.7,1985
6089,1369,Rambo: First Blood Part II,1.177428,89195306.2997,608961557.837,"What most people call hell, he calls home.",usa|vietnam veteran|submachine gun|prisoner|prisoner of war,Action,TriStar Pictures,6.2,1985
6090,606,Out of Africa,1.168819,62842147.6203,260489226.119,Based on a true story.,dancing|train station|denmark|fire|cemetery,Drama,Universal Pictures,6.7,1985
6091,1374,Rocky IV,1.149954,62842147.6203,609110116.674,He's facing the ultimate challenge. And fighting for his life.,usa|transporter|loss of lover|cold war|union of soviet socialist republics,Drama,United Artists,6.6,1985
6093,10957,The Black Cauldron,1.034373,50679151.3067,43155713.7196,Hidden by darkness. Guarded by witches. Discovered by a boy. Stolen by a king. Whoever owns it will rule the world. Or destroy it.,sword|pig,Animation,Walt Disney Pictures,6.2,1985
6094,873,The Color Purple,1.012186,30407490.784,296558194.363,It's about life. It's about love. It's about all of us.,prison|africa|southern u.s.|rape|black people,Drama,Amblin Entertainment,7.5,1985
6095,10999,Commando,0.898411,20271660.5227,116562048.005,Somewhere... somehow... someone's going to pay.,lone wolf|daughter|father|kidnapping|rescue mission,Action,Twentieth Century Fox Film Corporation,6.3,1985
6096,9838,King Solomon's Mines,0.887605,25339575.6533,482925.687133,"An action packed adventure, full of laughs and heroics.",africa|riddle|treasure|adventure|treasure hunt,Action,Cannon Group,4.9,1985
6097,10925,The Return of the Living Dead,0.876636,8108664.20907,28860763.0861,They're Back From The Grave and Ready To Party!,crematorium|company|zombies|attic|warehouse,Comedy,Hemdale Film Corporation,7.1,1985
6098,9281,Witness,0.873551,24325992.6272,139280483.763,A big city cop. A small country boy. They have nothing in common...but a murder.,corruption|detective|police brutality|amish|suspense,Crime,Paramount Pictures,6.7,1985
6102,11797,Fright Night,0.717479,18244494.4704,50521512.7929,There are some very good reasons to be afraid of the dark.,virgin|vampire|transformation|supernatural powers|undead,Horror,Columbia Pictures,6.8,1985
6105,9626,Red Sonja,0.70478,36286272.3356,14086032.9273,A woman and a warrior that became a legend.,monster|swordplay|queen|talisman|marvel comic,Adventure,Famous Films (II),5.2,1985
6106,8408,Day of the Dead,0.689416,7095081.18293,68923645.7771,The darkest day of horror the world has ever known.,florida|insanity|disembodied head|zombies|disembowelment,Horror,Dead Films,6.7,1985
6107,15196,Clue: The Movie,0.688022,30407490.784,29685813.5879,"Seven Suspects, Six Weapons, Five Bodies and Three Endings.",board game|mystery|mansion|old house|based on board game,Comedy,Paramount Pictures,7.1,1985
6108,9731,Friday the 13th: A New Beginning,0.662175,4459765.31499,44456598.8816,A New Beginning to the first step in terror.,mask|psychology|serial killer|hospital|series of murders,Horror,Paramount Pictures,5.2,1985
6109,13764,Santa Claus: The Movie,0.657238,101358302.613,48078887.1669,Guess Who's Coming To Town!,holiday,Adventure,TriStar Pictures,5.9,1985
6119,10303,The Jewel of the Nile,0.587273,50679151.3067,196175345.809,"When the going gets tough, the tough get going.",diving|dictator|africa|riddle|treasure,Action,Twentieth Century Fox Film Corporation,6.1,1985
6121,1694,Re-Animator,0.536718,1824449.44704,4101796.17048,Herbert West has a good head on his shoulders... and another on his desk.,h.p. lovecraft|morgue|intestines|dead cat|surgical operation,Science Fiction,Empire Pictures,6.9,1985
6122,23919,Porky's Revenge,0.5129,18244494.4704,41595227.6457,The final conflict,student|teenager|mischief|misadventure,Comedy,SLM Production Group,4.4,1985
6129,10843,After Hours,0.458359,9122247.2352,21506855.3688,"When it's after midnight in New York City, you don't have to look for love, laughter and trouble. They'll all find you!",suicide|new york|date|subway|nightclub,Comedy,Double Play,7.0,1985
6130,5683,Pee-wee's Big Adventure,0.427104,12162996.3136,82993520.1637,The story of a rebel and his bike.,bicycle|calamity|movie studio|man child|alamo,Adventure,Aspen Film Society,6.5,1985
6137,11064,Brewster's Millions,0.384037,40543321.0453,92911369.2594,An American excess story.,based on novel|photographer|baseball|dollar|remake,Comedy,Universal Pictures,6.5,1985
6152,8130,Desperately Seeking Susan,0.280847,10135830.2613,55544349.8321,Roberta is desperate to be Susan. Susan is wanted by the mob. The mob finds Roberta instead...,amnesia|rolling stone|lonely hearts ad|woman director,Drama,Orion Pictures,6.2,1985
6156,11893,Runaway Train,0.252674,18244494.4704,16087614.1168,"Desperate, And Determined To Survive.",train accident|attempt to escape|prison warden|train|prison escape,Action,Cannon Group,6.6,1985
6172,13938,The Last Dragon,0.592905,20271660.5227,52208210.2252,His family thinks he's crazy. His enemies think he's no challenge. But she knows he's THE LAST DRAGON.,martial arts|pizzeria|limousine|music,Action,TriStar Pictures,6.8,1985
6175,9872,Explorers,0.150168,50679151.3067,20014299.6293,The adventure begins in your own back yard.,dream|spacecraft|space travel|bullying|best friend,Adventure,Paramount Pictures,6.1,1985
6178,49370,Perfect,0.135989,38516154.9931,26188670.3717,John Travolta and Jamie Lee Curtis work up a sweat together!,courtroom|gym|aerobics|fitness,Drama,Columbia Pictures Corporation,4.3,1985
6179,11338,Into the Night,0.132713,231.096929958,13582012.5502,A dangerous romance,adultery|assassin|airport|daily life|chase,Comedy,Universal Pictures,6.1,1985
6185,12764,Missing in Action 2: The Beginning,0.215817,4885470.18596,21803077.0354,Chuck Norris is back! A one-man time bomb set to explode!,prisoner of war|liberation|vietnam war|vietcong|death of a friend,Action,Golan-Globus Productions,5.0,1985
6190,674,Harry Potter and the Goblet of Fire,5.939927,167484493.448,1000352539.23,Dark And Difficult Times Lie Ahead.,diving|library|flying|fireworks|cutting the cord,Adventure,Patalex IV Productions Limited,7.3,2005
6191,272,Batman Begins,5.400826,167484493.448,417838832.575,Evil fears the knight.,martial arts|dc comics|crime fighter|secret identity|undercover,Action,DC Comics,7.3,2005
6192,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",3.628726,200981392.138,836090359.224,Evil Has Reigned For 100 Years...,saving the world|witch|based on novel|brother sister relationship|self sacrifice,Adventure,Walt Disney,6.5,2005
6193,752,V for Vendetta,3.617106,60294417.6413,147956957.155,People should not be afraid of their governments. Governments should be afraid of their people.,detective|vatican|fascism|satanism|fascist,Action,Studio Babelsberg,7.6,2005
6194,187,Sin City,3.520836,44662531.5862,177236356.239,Walk down the right back alley in Sin City and you can find anything...,dystopia|based on comic book|based on graphic novel|black and white and color|black and white scene,Action,Dimension Films,7.1,2005
6195,118,Charlie and the Chocolate Factory,3.508379,167484493.448,530332684.498,Willy Wonka is semi-sweet and nuts.,london|father-son relationship|chocolate|factory worker|based on novel,Adventure,Village Roadshow Pictures,6.5,2005
6196,1895,Star Wars: Episode III - Revenge of the Sith,3.457537,126171651.731,949078796.206,The saga is complete.,showdown|death star|vision|cult figure|hatred,Science Fiction,Lucasfilm,7.0,2005
6197,7453,The Hitchhiker's Guide to the Galaxy,3.087036,55828164.4827,116656763.867,Don't leave Earth without it.,bureaucracy|england|dolphin|android|based on novel,Adventure,Spyglass Entertainment,6.6,2005
6198,1635,The Island,2.623346,140686974.496,181943054.602,Your time will come...,clone|transplantation|love of one's life|dystopia|genetics,Action,DreamWorks SKG,6.4,2005
6199,953,Madagascar,2.444998,83742246.7241,594771682.347,It's All Some Type Of Whacked Out Conspiracy.,lion|hippopotamus|giraffe|penguin|zebra,Family,DreamWorks SKG,6.4,2005
6200,9738,Fantastic Four,2.368513,111656328.965,369113178.54,4 times the action. 4 times the adventure. 4 times the fantastic.,flying|fire|brother sister relationship|marriage proposal|radiation,Action,Twentieth Century Fox Film Corporation,5.6,2005
6201,561,Constantine,2.26533,111656328.965,257286597.12,"Hell Wants Him, Heaven Won't Take Him, Earth Needs Him.",flying|confession|exorcism|archangel gabriel|holy water,Drama,Village Roadshow Pictures,6.5,2005
6202,9522,Wedding Crashers,2.248624,44662531.5862,318417880.064,Life's a Party.  Crash It.,sailing|wedding|fake identity|lying,Comedy,New Line Cinema,6.3,2005
6203,8202,Æon Flux,2.220063,69226923.9586,58400727.4187,The Perfect World Meets The Perfect Assassin,martial arts|dystopia|surrealism|based on cartoon|shootout,Action,Paramount Pictures,5.3,2005
6204,10022,The Pacifier,2.07205,62527544.2207,126179333.686,Welcome to the infantry.,missile|bodybuilder|children|body guard|scientist,Action,Walt Disney Pictures,5.8,2005
6205,74,War of the Worlds,1.844731,147386354.234,660714467.634,They're already here.,post traumatic stress  disorder|new jersey|airplane|dystopia|daughter,Adventure,Paramount Pictures,5.9,2005
6206,1904,Memoirs of a Geisha,1.813128,94907879.6206,181154535.374,"My world is as forbidden as it is fragile; without its mysteries, it cannot survive.",japan|prostitute|sister sister relationship|brothel|world war ii,Drama,DreamWorks SKG,7.1,2005
6207,6957,The 40 Year Old Virgin,1.78595,29030645.531,122207000.115,"The longer you wait, the harder it gets.",first time|virgin,Comedy,Universal Pictures,6.2,2005
6208,9982,Chicken Little,1.766397,167484493.448,351083970.807,"When it comes to saving the world, it helps to be a little chicken.",fish|small town|space marine|chicken|alien,Animation,Walt Disney Pictures,5.6,2005
6209,8488,Hitch,1.72647,78159430.2758,411007415.878,The cure for the common man.,speed date|romantic comedy|dating,Comedy,Columbia Pictures Corporation,6.3,2005
6210,9335,Transporter 2,1.699822,35730025.2689,95095059.1739,The Best In The Business Is Back In The Game.,martial arts|war on drugs|bodyguard|baby-snatching|kidnapping,Action,Canal Plus,6.1,2005
6212,11283,Nanny McPhee,1.610259,27914082.2414,136767638.602,You'll Learn To Love Her. Warts And All.,loss of mother|nanny|education|wizardry|children,Fantasy,Universal Pictures,6.1,2005
6213,1495,Kingdom of Heaven,1.592578,145153227.655,236312980.729,"Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong",crusade|epic|knight|swordsman|religious,Drama,Studio Babelsberg,6.4,2005
6214,4379,Monster-in-Law,1.513147,48012221.4551,172788077.516,This relationship is going to be a real mother.,bad mother-in-law|surgeon|dogsitter|falling in love,Comedy,New Line Cinema,5.7,2005
6215,254,King Kong,1.508329,231128600.958,614109809.31,The eighth wonder of the world.,film business|screenplay|show business|film making|film producer,Adventure,WingNut Films,6.4,2005
6216,4551,Be Cool,1.497085,59177854.3517,106325985.342,Everyone is looking for the next big hit,baseball bat|widow|recording contract|recording studio|russian mafia,Comedy,Double Feature Films,5.3,2005
6217,11968,Into the Blue,1.496807,55828164.4827,49613863.3838,Treasure Has Its Price.,diving|cocaine|shipwreck|sailing|airplane,Action,Columbia Pictures Corporation,5.9,2005
6218,4348,Pride & Prejudice,1.480854,31263772.1103,135269350.237,A romance ahead of its time.,bachelor|prejudice|suitor|georgian|pride,Drama,Universal Pictures,7.6,2005
6219,142,Brokeback Mountain,1.475604,15631886.0552,198797127.485,Love is a force of nature.,gay|countryside|homophobia|loss of lover|wyoming,Drama,River Road Entertainment,7.2,2005
6220,9928,Robots,1.464718,83742246.7241,291084693.224,You can shine no matter what you're made of.,inventor|business man|robot|dishonesty,Animation,Blue Sky Studios,5.9,2005
6222,11679,xXx: State of the Union,1.405588,97141006.1999,79358543.3226,Prepare for the next level,helicopter|u.s. president|coup d'etat|military prison|agent,Action,Original Film,4.8,2005
6223,9779,The Sisterhood of the Traveling Pants,1.351718,27914082.2414,43605214.2612,Laugh. Cry. Share the pants.,holiday|female friendship|jeans|coming of age|teenage girl,Drama,DiNovi Pictures,6.3,2005
6224,787,Mr. & Mrs. Smith,1.330824,122821961.862,533948961.669,Smart and sexy.,bomb|assassin|secret identity|secret|assault rifle,Action,20th Century Fox,6.5,2005
6226,1656,The Legend of Zorro,1.310993,83742246.7241,158998685.023,"This Fall, adventure begins with a Z.",california|spy|father-son relationship|mexico|hero,Action,Amblin Entertainment,5.8,2005
6227,1830,Lord of War,1.274645,46895658.1655,26940321.8136,"Where there's a will, there's a weapon",cold war|weapon|arms dealer,Crime,Saturn Films,6.9,2005
6228,6795,Zathura: A Space Adventure,1.273393,72576613.8275,71819026.7521,Adventure Is Waiting,adventure|house|alien|giant robot|outer space,Family,Columbia Pictures Corporation,5.9,2005
